

"Alarm Records -- Current Alarms"
"Save Time: 16/07/2024 18:34:07"
"Username: jzambrano"
"Alarm status = Acknowledged and uncleared,Unacknowledged and uncleared."

" ","Severity","Alarm Source","Name","Last Occurred (NT)","MO Name","Location Information","Occurrence Times","First Occurred (NT)","Cleared On (NT)","Acknowledged On (ST)","RRU Name","Alarm ID","Cleared By","Acknowledged By","BBU Name","NE Type","Clearance Status","Acknowledgement Status","eNodeB ID","User Label","Log Serial Number"
"Root alarm","Major","SD_SD_SUR_UL","SCTP Link Fault","16/07/2024 18:13:03","Link No.=70137","Link No.=70137, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51732, Peer IP Address=10.52.53.102, Service Type=X2-AP","1","16/07/2024 18:13:03","		-","		-","		-","25888","		-","		-","SD_SD_SUR_UL","BTS3900","Uncleared","Unacknowledged","44765","		-","240787834"
"Root alarm","Major","L_GUA11288_ESTRELLA_DE_BELEN","SCTP Link Fault","16/07/2024 18:12:52","Link No.=76950","Link No.=76950, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11060, Peer IP Address=10.52.26.141, Service Type=X2-AP","1","16/07/2024 18:12:52","		-","		-","		-","25888","		-","		-","L_GUA11288_ESTRELLA_DE_BELEN","BTS3900 LTE","Uncleared","Unacknowledged","11288","		-","240787811"
"Root alarm","Major","L_GUA11086_METROPOLIS","SCTP Link Fault","16/07/2024 18:12:48","Link No.=71795","Link No.=71795, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11720, Peer IP Address=10.52.28.45, Service Type=X2-AP","1","16/07/2024 18:12:48","		-","		-","		-","25888","		-","		-","L_GUA11086_METROPOLIS","BTS3900 LTE","Uncleared","Unacknowledged","11086","		-","240787809"
"Root alarm","Major","L_GUA11058_BATALLON","SCTP Link Fault","16/07/2024 18:12:33","Link No.=72267","Link No.=72267, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22526, Peer IP Address=10.66.18.34, Service Type=X2-AP","1","16/07/2024 18:12:33","		-","		-","		-","25888","		-","		-","L_GUA11058_BATALLON","BTS3900 LTE","Uncleared","Unacknowledged","11058","		-","240787783"
"Root alarm","Major","PI_UIO_EL_PORVENIR_UL","SCTP Link Fault","16/07/2024 18:12:27","Link No.=70057","Link No.=70057, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44441, Peer IP Address=10.41.99.213, Service Type=X2-AP","1","16/07/2024 18:12:27","		-","		-","		-","25888","		-","		-","PI_UIO_EL_PORVENIR_UL","BTS3900","Uncleared","Unacknowledged","44120","		-","240787768"
"Root alarm","Major","PIC_UIO_CHAMIZAL_UL","SCTP Link Fault","16/07/2024 18:12:10","Link No.=70153","Link No.=70153, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43901, Peer IP Address=10.41.98.229, Service Type=X2-AP","1","16/07/2024 18:12:10","		-","		-","		-","25888","		-","		-","PIC_UIO_CHAMIZAL_UL","BTS5900","Uncleared","Unacknowledged","44430","		-","240787736"
"Root alarm","Major","PIC_UIO_ANT_UL","SCTP Link Fault","16/07/2024 18:12:10","Link No.=71128","Link No.=71128, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44120, Peer IP Address=10.41.91.97, Service Type=X2-AP","1","16/07/2024 18:12:10","		-","		-","		-","25888","		-","		-","PIC_UIO_ANT_UL","BTS5900","Uncleared","Unacknowledged","44441","		-","240787726"
"Root alarm","Major","SD_SD_SUR_UL","SCTP Link Fault","16/07/2024 18:12:10","Link No.=70136","Link No.=70136, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51688, Peer IP Address=10.52.54.246, Service Type=X2-AP","1","16/07/2024 18:12:10","		-","		-","		-","25888","		-","		-","SD_SD_SUR_UL","BTS3900","Uncleared","Unacknowledged","44765","		-","240787720"
"Root alarm","Major","STD_STD_SAN_RAFAEL_UL","SCTP Link Fault","16/07/2024 18:12:09","Link No.=70236","Link No.=70236, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51688, Peer IP Address=10.52.54.246, Service Type=X2-AP","1","16/07/2024 18:12:09","		-","		-","		-","25888","		-","		-","STD_STD_SAN_RAFAEL_UL","BTS3900","Uncleared","Unacknowledged","43536","		-","240787734"
"Root alarm","Major","STD_STD_SAN_GABRIEL_UL","SCTP Link Fault","16/07/2024 18:12:09","Link No.=70104","Link No.=70104, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51688, Peer IP Address=10.52.54.246, Service Type=X2-AP","1","16/07/2024 18:12:09","		-","		-","		-","25888","		-","		-","STD_STD_SAN_GABRIEL_UL","BTS3900","Uncleared","Unacknowledged","43638","		-","240787727"
"Root alarm","Major","L_GUA11188_PUERTO_HONDO_2","SCTP Link Fault","16/07/2024 18:12:06","Link No.=70062","Link No.=70062, Description=eNodeB:MCC_740 MNC_02 eNodeBId_11204, Peer IP Address=10.52.24.53, Service Type=X2-AP","1","16/07/2024 18:12:06","		-","		-","		-","25888","		-","		-","L_GUA11188_PUERTO_HONDO_2","BTS3900 LTE","Uncleared","Unacknowledged","11188","		-","240787716"
"Root alarm","Major","PIC_UIO_SAN_JUAN_TURUBAMBA_UL","SCTP Link Fault","16/07/2024 18:12:01","Link No.=72878","Link No.=72878, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44430, Peer IP Address=10.52.28.117, Service Type=X2-AP","1","16/07/2024 18:12:01","		-","		-","		-","25888","		-","		-","PIC_UIO_SAN_JUAN_TURUBAMBA_UL","BTS5900","Uncleared","Unacknowledged","43901","		-","240787702"
"Root alarm","Major","COT_PUJ_LA_VICTORIA_UL","SCTP Link Fault","16/07/2024 18:12:00","Link No.=71418","Link No.=71418, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44514, Peer IP Address=10.52.28.201, Service Type=X2-AP","1","16/07/2024 18:12:00","		-","		-","		-","25888","		-","		-","COT_PUJ_LA_VICTORIA_UL","BTS5900","Uncleared","Unacknowledged","44703","		-","240787701"
"Root alarm","Major","PIC_UIO_LAY_CUZUBAMBA_UL","SCTP Link Fault","16/07/2024 18:12:00","Link No.=73393","Link No.=73393, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44360, Peer IP Address=10.41.93.245, Service Type=X2-AP","1","16/07/2024 18:12:00","		-","		-","		-","25888","		-","		-","PIC_UIO_LAY_CUZUBAMBA_UL","BTS5900","Uncleared","Unacknowledged","44331","		-","240787694"
"Root alarm","Major","STD_STD_SAN_RAFAEL_UL","SCTP Link Fault","16/07/2024 18:11:54","Link No.=70235","Link No.=70235, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51802, Peer IP Address=10.52.53.242, Service Type=X2-AP","1","16/07/2024 18:11:54","		-","		-","		-","25888","		-","		-","STD_STD_SAN_RAFAEL_UL","BTS3900","Uncleared","Unacknowledged","43536","		-","240787680"
"Root alarm","Major","TUN_CEV_LOS_TRES_JUANES_UL","SCTP Link Fault","16/07/2024 18:11:45","Link No.=72120","Link No.=72120, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44703, Peer IP Address=10.52.28.93, Service Type=X2-AP","1","16/07/2024 18:11:45","		-","		-","		-","25888","		-","		-","TUN_CEV_LOS_TRES_JUANES_UL","BTS5900","Uncleared","Unacknowledged","44514","		-","240787669"
"Root alarm","Major","ESM_QND_QUININDE_ESTE_UL","SCTP Link Fault","16/07/2024 18:11:35","Link No.=70367","Link No.=70367, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43296, Peer IP Address=10.41.95.181, Service Type=X2-AP","1","16/07/2024 18:11:35","		-","		-","		-","25888","		-","		-","ESM_QND_QUININDE_ESTE_UL","BTS5900","Uncleared","Unacknowledged","44641","		-","240787653"
"Root alarm","Major","L_GUA11054_JADE","SCTP Link Fault","16/07/2024 18:11:31","Link No.=75384","Link No.=75384, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22554, Peer IP Address=10.66.18.254, Service Type=X2-AP","1","16/07/2024 18:11:31","		-","		-","		-","25888","		-","		-","L_GUA11054_JADE","BTS3900 LTE","Uncleared","Unacknowledged","11054","		-","240787643"
"Root alarm","Major","L_GUA11058_BATALLON","SCTP Link Fault","16/07/2024 18:11:29","Link No.=72266","Link No.=72266, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22554, Peer IP Address=10.66.18.254, Service Type=X2-AP","1","16/07/2024 18:11:29","		-","		-","		-","25888","		-","		-","L_GUA11058_BATALLON","BTS3900 LTE","Uncleared","Unacknowledged","11058","		-","240787641"
"Root alarm","Major","STD_VHE_ENTR_VALLE_HERMOSO_UL","SCTP Link Fault","16/07/2024 18:11:21","Link No.=70016","Link No.=70016, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43803, Peer IP Address=10.41.100.37, Service Type=X2-AP","1","16/07/2024 18:11:21","		-","		-","		-","25888","		-","		-","STD_VHE_ENTR_VALLE_HERMOSO_UL","BTS3900","Uncleared","Unacknowledged","43292","		-","240787632"
"Root alarm","Major","L_GUA11003_MAPASINGUE","SCTP Link Fault","16/07/2024 18:11:15","Link No.=71980","Link No.=71980, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11059, Peer IP Address=10.52.28.69, Service Type=X2-AP","1","16/07/2024 18:11:15","		-","		-","		-","25888","		-","		-","L_GUA11003_MAPASINGUE","BTS3900 LTE","Uncleared","Unacknowledged","11003","		-","240787622"
"Root alarm","Major","PIC_UIO_DIVINO_NINO_UL","SCTP Link Fault","16/07/2024 18:11:05","Link No.=75725","Link No.=75725, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44367, Peer IP Address=10.41.95.33, Service Type=X2-AP","1","16/07/2024 18:11:05","		-","		-","		-","25888","		-","		-","PIC_UIO_DIVINO_NINO_UL","BTS5900","Uncleared","Unacknowledged","44439","		-","240787588"
"Root alarm","Major","PIC_UIO_VIA_PAPALLACTA_QUITO_UL","SCTP Link Fault","16/07/2024 18:10:56","Link No.=70123","Link No.=70123, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44439, Peer IP Address=10.52.28.221, Service Type=X2-AP","1","16/07/2024 18:10:56","		-","		-","		-","25888","		-","		-","PIC_UIO_VIA_PAPALLACTA_QUITO_UL","BTS3900","Uncleared","Unacknowledged","44367","		-","240787561"
"Root alarm","Major","PIC_UIO_CALDERON_SAN_JUAN_UL","SCTP Link Fault","16/07/2024 18:10:41","Link No.=70228","Link No.=70228, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43903, Peer IP Address=10.52.24.69, Service Type=X2-AP","1","16/07/2024 18:10:41","		-","		-","		-","25888","		-","		-","PIC_UIO_CALDERON_SAN_JUAN_UL","BTS3900","Uncleared","Unacknowledged","44359","		-","240787540"
"Root alarm","Major","PIC_UIO_CHAMIZAL_UL","SCTP Link Fault","16/07/2024 18:10:30","Link No.=70152","Link No.=70152, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44228, Peer IP Address=10.41.91.185, Service Type=X2-AP","1","16/07/2024 18:10:30","		-","		-","		-","25888","		-","		-","PIC_UIO_CHAMIZAL_UL","BTS5900","Uncleared","Unacknowledged","44430","		-","240787526"
"Root alarm","Major","PIC_UIO_YANAZARAPATA_UL","SCTP Link Fault","16/07/2024 18:10:30","Link No.=70061","Link No.=70061, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44279, Peer IP Address=10.41.93.201, Service Type=X2-AP","1","16/07/2024 18:10:30","		-","		-","		-","25888","		-","		-","PIC_UIO_YANAZARAPATA_UL","BTS5900","Uncleared","Unacknowledged","43916","		-","240787523"
"Root alarm","Major","PIC_UIO_ALANGASI_CENTRAL_UL","SCTP Link Fault","16/07/2024 18:10:16","Link No.=70137","Link No.=70137, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43916, Peer IP Address=10.41.100.53, Service Type=X2-AP","1","16/07/2024 18:10:16","		-","		-","		-","25888","		-","		-","PIC_UIO_ALANGASI_CENTRAL_UL","BTS3900","Uncleared","Unacknowledged","44279","		-","240787474"
"Root alarm","Major","PIC_UIO_LLANO_CHICO_SURL7","SCTP Link Fault","16/07/2024 18:10:15","Link No.=70419","Link No.=70419, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44436, Peer IP Address=10.41.88.153, Service Type=X2-AP","1","16/07/2024 18:10:15","		-","		-","		-","25888","		-","		-","PIC_UIO_LLANO_CHICO_SURL7","BTS5900 LTE","Uncleared","Unacknowledged","44311","		-","240787476"
"Root alarm","Major","L_GUA11003_MAPASINGUE","SCTP Link Fault","16/07/2024 18:10:00","Link No.=71979","Link No.=71979, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11721, Peer IP Address=10.52.28.49, Service Type=X2-AP","1","16/07/2024 18:10:00","		-","		-","		-","25888","		-","		-","L_GUA11003_MAPASINGUE","BTS3900 LTE","Uncleared","Unacknowledged","11003","		-","240787426"
"Root alarm","Major","ESM_ESM_TABIAZO_UL","SCTP Link Fault","16/07/2024 18:09:50","Link No.=70525","Link No.=70525, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44181, Peer IP Address=10.41.92.81, Service Type=X2-AP","1","16/07/2024 18:09:50","		-","		-","		-","25888","		-","		-","ESM_ESM_TABIAZO_UL","BTS5900","Uncleared","Unacknowledged","44637","		-","240787401"
"Root alarm","Major","L_GUA11299_GUA_GYE_LOS_RIOS","SCTP Link Fault","16/07/2024 18:09:16","Link No.=71546","Link No.=71546, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22202, Peer IP Address=10.66.18.182, Service Type=X2-AP","1","16/07/2024 18:09:16","		-","		-","		-","25888","		-","		-","L_GUA11299_GUA_GYE_LOS_RIOS","BTS3900 LTE","Uncleared","Unacknowledged","11299","		-","240787344"
"Root alarm","Major","L_GUA11168_MONTEBELLO_NORTE","SCTP Link Fault","16/07/2024 18:09:14","Link No.=71265","Link No.=71265, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-11672, Peer IP Address=10.52.28.65, Service Type=X2-AP","1","16/07/2024 18:09:14","		-","		-","		-","25888","		-","		-","L_GUA11168_MONTEBELLO_NORTE","BTS3900 LTE","Uncleared","Unacknowledged","11168","		-","240787341"
"Root alarm","Major","PIC_CHI_COTOGCHOA_SUR_UL","SCTP Link Fault","16/07/2024 18:08:45","Link No.=73405","Link No.=73405, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44429, Peer IP Address=10.41.99.37, Service Type=X2-AP","1","16/07/2024 18:08:45","		-","		-","		-","25888","		-","		-","PIC_CHI_COTOGCHOA_SUR_UL","BTS5900","Uncleared","Unacknowledged","43909","		-","240787288"
"Root alarm","Major","L_GUA11058_BATALLON","SCTP Link Fault","16/07/2024 18:08:43","Link No.=72265","Link No.=72265, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22524, Peer IP Address=10.66.18.26, Service Type=X2-AP","1","16/07/2024 18:08:43","		-","		-","		-","25888","		-","		-","L_GUA11058_BATALLON","BTS3900 LTE","Uncleared","Unacknowledged","11058","		-","240787285"
"Root alarm","Major","PIC_MEJ_MACHACHI_CNTL7","SCTP Link Fault","16/07/2024 18:08:30","Link No.=71450","Link No.=71450, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43909, Peer IP Address=10.41.100.13, Service Type=X2-AP","1","16/07/2024 18:08:30","		-","		-","		-","25888","		-","		-","PIC_MEJ_MACHACHI_CNTL7","BTS5900 LTE","Uncleared","Unacknowledged","44429","BTS3900","240787270"
"Root alarm","Major","L_GUA11427_GUA_DUR_FERROVIARIA","SCTP Link Fault","16/07/2024 18:08:25","Link No.=78306","Link No.=78306, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22201, Peer IP Address=10.66.17.134, Service Type=X2-AP","1","16/07/2024 18:08:25","		-","		-","		-","25888","		-","		-","L_GUA11427_GUA_DUR_FERROVIARIA","BTS3900 LTE","Uncleared","Unacknowledged","11427","		-","240787258"
"Root alarm","Major","L_GUA11320_GUA_GYE_SERGIO_TORAL_DOS","SCTP Link Fault","16/07/2024 18:08:25","Link No.=70792","Link No.=70792, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22201, Peer IP Address=10.66.17.134, Service Type=X2-AP","1","16/07/2024 18:08:25","		-","		-","		-","25888","		-","		-","L_GUA11320_GUA_GYE_SERGIO_TORAL_DOS","BTS3900 LTE","Uncleared","Unacknowledged","11320","		-","240787247"
"Root alarm","Major","SD_SD_SUR_UL","SCTP Link Fault","16/07/2024 18:08:22","Link No.=70135","Link No.=70135, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51835, Peer IP Address=10.52.54.110, Service Type=X2-AP","1","16/07/2024 18:08:22","		-","		-","		-","25888","		-","		-","SD_SD_SUR_UL","BTS3900","Uncleared","Unacknowledged","44765","		-","240787231"
"Root alarm","Major","L_GUA11424_DURAN_24_DE_JUNIO","SCTP Link Fault","16/07/2024 18:08:21","Link No.=71587","Link No.=71587, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51809, Peer IP Address=10.52.54.14, Service Type=X2-AP","1","16/07/2024 18:08:21","		-","		-","		-","25888","		-","		-","L_GUA11424_DURAN_24_DE_JUNIO","BTS3900 LTE","Uncleared","Unacknowledged","11424","		-","240787234"
"Root alarm","Major","PIC_TUM_AURELIO_DAVILA_UL","SCTP Link Fault","16/07/2024 18:08:21","Link No.=70058","Link No.=70058, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44343, Peer IP Address=10.52.28.113, Service Type=X2-AP","1","16/07/2024 18:08:21","		-","		-","		-","25888","		-","		-","PIC_TUM_AURELIO_DAVILA_UL","BTS3900","Uncleared","Unacknowledged","43545","		-","240787232"
"Root alarm","Major","COT_PUJ_LA_VICTORIA_UL","SCTP Link Fault","16/07/2024 18:08:20","Link No.=71417","Link No.=71417, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44520, Peer IP Address=10.41.99.245, Service Type=X2-AP","1","16/07/2024 18:08:20","		-","		-","		-","25888","		-","		-","COT_PUJ_LA_VICTORIA_UL","BTS5900","Uncleared","Unacknowledged","44703","		-","240787233"
"Root alarm","Major","L_GUA11052_MILAN","SCTP Link Fault","16/07/2024 18:08:15","Link No.=72211","Link No.=72211, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-55190, Peer IP Address=10.51.72.27, Service Type=X2-AP","1","16/07/2024 18:08:15","		-","		-","		-","25888","		-","		-","L_GUA11052_MILAN","BTS3900 LTE","Uncleared","Unacknowledged","11052","		-","240787217"
"Root alarm","Major","STD_STD_SD_VIA_QUITO_UL","SCTP Link Fault","16/07/2024 18:08:06","Link No.=70143","Link No.=70143, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-43801, Peer IP Address=10.41.99.221, Service Type=X2-AP","1","16/07/2024 18:08:06","		-","		-","		-","25888","		-","		-","STD_STD_SD_VIA_QUITO_UL","BTS3900","Uncleared","Unacknowledged","44778","		-","240787191"
"Root alarm","Major","TUN_PIL_MARCOS_ESPINEL_UL","SCTP Link Fault","16/07/2024 18:08:06","Link No.=70719","Link No.=70719, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44703, Peer IP Address=10.52.28.93, Service Type=X2-AP","1","16/07/2024 18:08:06","		-","		-","		-","25888","		-","		-","TUN_PIL_MARCOS_ESPINEL_UL","BTS5900","Uncleared","Unacknowledged","44520","		-","240787188"
"Root alarm","Major","L_GUA11104_TRINIPUERTO","SCTP Link Fault","16/07/2024 18:08:00","Link No.=72671","Link No.=72671, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22201, Peer IP Address=10.66.17.134, Service Type=X2-AP","1","16/07/2024 18:08:00","		-","		-","		-","25888","		-","		-","L_GUA11104_TRINIPUERTO","BTS3900 LTE","Uncleared","Unacknowledged","11104","		-","240787180"
"Root alarm","Major","L_GUA11007_GUAYAQUIL_CISNE","SCTP Link Fault","16/07/2024 18:07:47","Link No.=70905","Link No.=70905, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51302, Peer IP Address=10.52.58.146, Service Type=X2-AP","1","16/07/2024 18:07:47","		-","		-","		-","25888","		-","		-","L_GUA11007_GUAYAQUIL_CISNE","BTS3900 LTE","Uncleared","Unacknowledged","11007","		-","240787141"
"Root alarm","Major","STD_STD_CHOFER_2_UL","SCTP Link Fault","16/07/2024 18:07:44","Link No.=70077","Link No.=70077, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51802, Peer IP Address=10.52.53.242, Service Type=X2-AP","1","16/07/2024 18:07:44","		-","		-","		-","25888","		-","		-","STD_STD_CHOFER_2_UL","BTS3900","Uncleared","Unacknowledged","43663","		-","240787134"
"Root alarm","Major","L_GUA11155_LA_JOYA_2","SCTP Link Fault","16/07/2024 18:07:32","Link No.=71635","Link No.=71635, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-55160, Peer IP Address=10.51.72.175, Service Type=X2-AP","1","16/07/2024 18:07:32","		-","		-","		-","25888","		-","		-","L_GUA11155_LA_JOYA_2","BTS3900 LTE","Uncleared","Unacknowledged","11155","		-","240787106"
"Root alarm","Major","L_GUA11150_LA_FLORESTA_ESTE","SCTP Link Fault","16/07/2024 18:07:26","Link No.=70829","Link No.=70829, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51182, Peer IP Address=10.52.57.166, Service Type=X2-AP","1","16/07/2024 18:07:26","		-","		-","		-","25888","		-","		-","L_GUA11150_LA_FLORESTA_ESTE","BTS3900 LTE","Uncleared","Unacknowledged","11150","		-","240787093"
"Root alarm","Major","PIC_UIO_SAN_MIGUEL_AMAGASI_UL","SCTP Link Fault","16/07/2024 18:07:25","Link No.=72005","Link No.=72005, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44319, Peer IP Address=10.41.87.65, Service Type=X2-AP","1","16/07/2024 18:07:25","		-","		-","		-","25888","		-","		-","PIC_UIO_SAN_MIGUEL_AMAGASI_UL","BTS5900","Uncleared","Unacknowledged","44361","		-","240787090"
"Root alarm","Major","L_GUA11202_PORTO_SEYMOUR","SCTP Link Fault","16/07/2024 18:07:02","Link No.=70504","Link No.=70504, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-22528, Peer IP Address=10.66.18.42, Service Type=X2-AP","1","16/07/2024 18:07:02","		-","		-","		-","25888","		-","		-","L_GUA11202_PORTO_SEYMOUR","BTS3900 LTE","Uncleared","Unacknowledged","11202","		-","240786876"
"Root alarm","Major","PIC_UIO_DIVINO_NINO_UL","SCTP Link Fault","16/07/2024 18:07:00","Link No.=75724","Link No.=75724, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44196, Peer IP Address=10.41.95.49, Service Type=X2-AP","1","16/07/2024 18:07:00","		-","		-","		-","25888","		-","		-","PIC_UIO_DIVINO_NINO_UL","BTS5900","Uncleared","Unacknowledged","44439","		-","240786873"
"Root alarm","Major","L_GUA11020_ATARAZANA","SCTP Link Fault","16/07/2024 18:06:30","Link No.=72180","Link No.=72180, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-51156, Peer IP Address=10.52.60.66, Service Type=X2-AP","1","16/07/2024 18:06:30","		-","		-","		-","25888","		-","		-","L_GUA11020_ATARAZANA","BTS3900 LTE","Uncleared","Unacknowledged","11020","		-","240786705"
"Root alarm","Major","MAN_CRM_EL PARAISO_LA_14_UL","SCTP Link Fault","16/07/2024 18:06:10","Link No.=70122","Link No.=70122, Description=eNB:MCC_740 MNC_02 GlobaleNBId_740-02-44707, Peer IP Address=10.41.100.149, Service Type=X2-AP","1","16/07/2024 18:06:10","		-","		-","		-","25888","		-","		-","MAN_CRM_EL PARAISO_LA_14_UL","BTS5900","Uncleared","Unacknowledged","44984","		-","240786649"
